url,permalink,title,seller,seller_url,price_usd,is_free,discloses_sales,sales_count,ratings_count,ratings_avg,sales_per_rating,seller_products,seller_ratings_total,top_category
https://107sidehustles.gumroad.com/l/ruevr,ruevr,Beginners Guide to Becoming a Independent Work From Home Trucking Dispatcher ,107 Side Hustles,https://107sidehustles.gumroad.com,32.00,False,False,,72,4.6,,,,3d/3d-assets/3ds-max
https://22722studios.gumroad.com/l/yFocf,yFocf,Rig-GNS (Pro) 4.4.1,Shamsu Ddin,https://22722studios.gumroad.com,80.00,False,True,1159,68,4.5,17.04,4,13,3d/3d-assets/blender
https://2winvisuals.gumroad.com/l/mtsodx,mtsodx,DaVinci Resolve Music Video Essentials ,2WINVISUALS,https://2winvisuals.gumroad.com,35.00,False,True,96,6,5.0,16.00,,,films
https://3dartmodeling.gumroad.com/l/qdzxl,qdzxl,New Blender MatCaps - Reflective surface ,Pavel Serak,https://3dartmodeling.gumroad.com,3.00,False,True,10,0,0.0,,,,3d/3d-assets/accessories/wings
https://3dartmodeling.gumroad.com/l/yewdv,yewdv,New Blender MatCaps - Matte surface,Pavel Serak,https://3dartmodeling.gumroad.com,3.00,False,True,2,0,0.0,,,,3d/3d-assets/accessories/wings
https://3dfluff.gumroad.com/l/3dfluff-everything-2018-06-06,ahrUM,3D Fluff - Cinema 4D - Everything Bundle (June 2018),3D Fluff,https://3dfluff.gumroad.com,599.00,False,False,,3,5.0,,,,3d/3d-assets/cinema-4d
https://3drnb.gumroad.com/l/tuqpoj,tuqpoj,[NEW CORONA] High Quality Rug Collection | Corona for Cinema 4D  ,3D Render and Beyond,https://3drnb.gumroad.com,79.90,False,True,50,6,5.0,8.33,10,50,3d/3d-assets/cinema-4d
https://3drnb.gumroad.com/l/yyWZxa,yyWZxa,Modern Pool Villa V-ray 5 Cinema 4D,3D Render and Beyond,https://3drnb.gumroad.com,139.00,False,False,,5,5.0,,10,51,3d/3d-assets/cinema-4d
https://3rr0r418.gumroad.com/l/BigFinTail,tnniz,[VRC Asset] 🐟 Big Fin Tail 🐟 [Read Desc.],3Rr0r_418 has moved,https://3rr0r418.gumroad.com,999.00,False,True,7,0,0.0,,4,18,3d/3d-assets/avatar-components/tails
https://9814156857140.gumroad.com/l/sharedhousingdocs,fsfsgn,Complete Shared Housing Business Docs,Tyana Carpenter,https://9814156857140.gumroad.com,24.00,False,False,,12,5.0,,,,business-and-money
https://abyssalfenge.gumroad.com/l/ehsqk,ehsqk,Skulldog and Puro Masks for Taidums,AbyssalFenge,https://abyssalfenge.gumroad.com,10.00,False,False,,1,5.0,,11,59,3d/3d-assets/accessories/masks
https://abyssalfenge.gumroad.com/l/velglj,velglj,2024 Taidum Glasses,AbyssalFenge,https://abyssalfenge.gumroad.com,0.00,True,True,23,2,5.0,11.50,11,58,3d/3d-assets/accessories/masks
https://abyssalfenge.gumroad.com/l/xminj,xminj,Taidum Gloves (3.0 Taidum) [VRCFury Prefab],AbyssalFenge,https://abyssalfenge.gumroad.com,0.00,True,True,176,4,5.0,44.00,11,56,3d/3d-assets/accessories/gloves
https://abysswyvern.gumroad.com/l/latexchicken,magjmi,Spiri'vali Latex Suit,Abyss Wyvern,https://abysswyvern.gumroad.com,10.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/bodysuits
https://abysswyvern.gumroad.com/l/nardosuit,weuuf,Nardoragon Latex Suit,Abyss Wyvern,https://abysswyvern.gumroad.com,10.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/bodysuits
https://abysswyvern.gumroad.com/l/novasuit,amkkdi,Novabeast Latex Suit,Abyss Wyvern,https://abysswyvern.gumroad.com,10.00,False,False,,1,5.0,,,,3d/3d-assets/clothing/bodysuits
https://ace5.gumroad.com/l/klylt,klylt,5M adults - Bundle,Ace5 Studios,https://ace5.gumroad.com,379.00,False,False,,0,0.0,,28,242,3d/3d-assets/cinema-4d
https://acidclank.gumroad.com/l/frgmntsversio,mmdegq,Noise Engineering Custom Firmware : FRGMNTS Versio by Acidclank,Yota Mori (Acidclank),https://acidclank.gumroad.com,0.00,True,False,,10,5.0,,,,music-and-sound-design
https://actiondyneindustries.gumroad.com/l/RIqXp,RIqXp,Nebulaction Pro Brush Set,Actiondyne Industries,https://actiondyneindustries.gumroad.com,5.00,False,True,94,1,5.0,94.00,10,53,fiction-books
https://adamantunicorn.gumroad.com/l/AstraBulldog,ekdnh,Astrawolf Bulldog Harness (VRCFury Compatible),Adamant Assets,https://adamantunicorn.gumroad.com,12.00,False,False,,0,0.0,,42,272,3d/3d-assets/accessories/harnesses
https://adamantunicorn.gumroad.com/l/AstraRope,pynpz,Astrawolf Rope Harness (VRCFury Compatible),Adamant Assets,https://adamantunicorn.gumroad.com,12.00,False,False,,0,0.0,,42,272,3d/3d-assets/accessories/harnesses
https://adamantunicorn.gumroad.com/l/HarnessBundle,uljlh,Vulper Harness Bundle - Bulldog harness + Muzzle,Adamant Assets,https://adamantunicorn.gumroad.com,15.00,False,False,,0,0.0,,42,272,3d/3d-assets/accessories
https://adamantunicorn.gumroad.com/l/Nharness,ataamk,Novabeast Pentagram Harness,Adamant Assets,https://adamantunicorn.gumroad.com,15.00,False,False,,17,4.9,,41,255,3d/3d-assets/accessories
https://adamantunicorn.gumroad.com/l/Vbulldog,jqtxvx,Vulper and Meowper Bulldog Harness (VRCFury Compatible),Adamant Assets,https://adamantunicorn.gumroad.com,10.00,False,False,,12,5.0,,41,260,3d/3d-assets/accessories
https://adamantunicorn.gumroad.com/l/VulperMuzzle,fruuq,Vulper Strap Muzzle (VRCFury Compatible) ,Adamant Assets,https://adamantunicorn.gumroad.com,8.00,False,False,,8,5.0,,41,264,3d/3d-assets/accessories/harnesses
https://adamantunicorn.gumroad.com/l/VulperSocks,lgftps,"Vulper and Meowper Thigh highs, Arm warmers, Fishnets, and Latex (VRCFury Compatible) ",Adamant Assets,https://adamantunicorn.gumroad.com,8.00,False,False,,13,5.0,,41,259,3d/3d-assets/clothing
https://adamantunicorn.gumroad.com/l/goteharness,goqjcm,Leafygote Pentagram Harness,Adamant Assets,https://adamantunicorn.gumroad.com,15.00,False,False,,4,5.0,,41,268,3d/3d-assets/accessories/harnesses
https://adamantunicorn.gumroad.com/l/visualizer,pcwqtg,Audiolink visualizer for VRChat,Adamant Assets,https://adamantunicorn.gumroad.com,10.00,False,False,,29,4.9,,41,243,3d/3d-assets/accessories
https://adamedits.gumroad.com/l/anloru,anloru,TYPESSENTIALS — 100+ Customizable Text Presets for DaVinci Resolve,Adam Blue,https://adamedits.gumroad.com,19.99,False,True,399,10,4.9,39.90,,,design
https://afinity.gumroad.com/l/bassify-ableton-racks,beirz,Bassify (for Ableton Live 11 & 12 Suite),Afinity,https://afinity.gumroad.com,25.00,False,True,1967,41,4.9,47.98,,,music-and-sound-design
https://afyafarm.gumroad.com/l/fxoabu,fxoabu,"Small plot, BIG POT: Mastering container & Raised bed gardening!",Afya Farms,https://afyafarm.gumroad.com,29.99,False,False,,21,4.9,,,,3d
https://ahmadmerheb.gumroad.com/l/qwyxin,qwyxin,Ultimate Nose Model Pack #1,Ahmad Merheb,https://ahmadmerheb.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/avatar-components/heads
https://ahmadmerheb.gumroad.com/l/zxssqo,zxssqo,Ultimate Ears Model Pack #1,Ahmad Merheb,https://ahmadmerheb.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/avatar-components/ears
https://ahshotti.gumroad.com/l/crystal-fit,sxsnpf,Crystal Fit (Novabeast),Ahshotti,https://ahshotti.gumroad.com,6.00,False,False,,57,4.9,,21,150,3d/3d-assets/clothing
https://ahshotti.gumroad.com/l/longlocs,remod,Long Locs COMMERICAL LICENSE,Ahshotti,https://ahshotti.gumroad.com,10.00,False,True,131,3,5.0,43.67,21,204,3d/3d-assets/avatar-components/hair
https://ahshotti.gumroad.com/l/messylocs,hdpqen,Messy Locs COMMERICAL LICENSE,Ahshotti,https://ahshotti.gumroad.com,10.00,False,False,,3,5.0,,21,204,3d/3d-assets/avatar-components/hair
https://ahshotti.gumroad.com/l/spicyafro,flxib,Spicy Afro COMMERICAL LICENSE,Ahshotti,https://ahshotti.gumroad.com,10.00,False,False,,3,5.0,,21,204,3d/3d-assets/avatar-components/hair
https://ahshotti.gumroad.com/l/wicks,tptirh,Wicks COMMERICAL LICENSE,Ahshotti,https://ahshotti.gumroad.com,10.00,False,True,266,14,5.0,19.00,21,193,3d/3d-assets/avatar-components/hair
https://aiautomation38.gumroad.com/l/cloneyourself,abrxm,AI AMATEURS   ( Clone Yourself ) Ai Twin ,Lottie Smith,https://aiautomation38.gumroad.com,9.00,False,False,,0,0.0,,,,3d/3d-assets/avatar-components/tails
https://aidenart.gumroad.com/l/zinika,bqvzw,VRChat Zinika hair ✖️ ,AIDENFUR,https://aidenart.gumroad.com,11.99,False,False,,130,4.9,,27,1372,3d/3d-assets
https://aikero.gumroad.com/l/LeopardSetByAikero,kimaq,〈Leopard Set〉,Aikero,https://aikero.gumroad.com,10.00,False,True,3,0,0.0,,,,3d/3d-assets/avatar-components/ears
https://airtight.gumroad.com/l/ZDXrb,ZDXrb,Mosh-Pro Yearly Subscription,Airtight Interactive,https://airtight.gumroad.com,0.00,True,True,1951,81,5.0,24.09,,,design
https://akascape.gumroad.com/l/datamoshfuse,vbakl,DatamoshFuse - Davinci Resolve Plugins,Akascape,https://akascape.gumroad.com,25.00,False,False,,15,5.0,,25,384,films
https://akashxxn.gumroad.com/l/ultimatepresetbundle,macpb,"Ultimate Lightroom Preset & LUT Bundle – 100+ Presets + 10 LUTs for Mobile, Desktop & Video Editing | All-in-One Photo & Video Editing Pack",Akashxxn Presets & LUTs,https://akashxxn.gumroad.com,14.99,False,True,410,7,3.4,58.57,,,photography
https://akdenizdesigns.gumroad.com/l/WaveBracelet,bzmmvj,Akdeniz Designs - Wave Bracelet (Handmade),akdenizdesigns,https://akdenizdesigns.gumroad.com,10.00,False,True,2,2,5.0,1.00,,,3d/3d-assets/accessories/jewelry
https://akumadem0n.gumroad.com/l/Celestial_Twin_Angel_Demon_Wings,sxrhor,Celestial Twin Wings Bundle - Angel & Demon [Commercial Use],悪魔 A K U M A,https://akumadem0n.gumroad.com,5.00,False,True,49,8,5.0,6.12,48,289,3d/3d-assets/accessories/wings
https://akumadem0n.gumroad.com/l/CuteAngelPouch,lkgeg,Cute Angel Pouch | Avatar Decoration Asset [Commercial Use],悪魔 A K U M A,https://akumadem0n.gumroad.com,5.00,False,True,8,6,5.0,1.33,48,291,3d/3d-assets/accessories/bags
https://akumadem0n.gumroad.com/l/Simple_Gas_Mask,lfddkb,Simple Gas Mask | VRChat Avatar Asset [Commercial Use],悪魔 A K U M A,https://akumadem0n.gumroad.com,3.65,False,False,,3,5.0,,48,294,3d/3d-assets/accessories/masks
https://akzenmachixz.gumroad.com/l/CZMW-ProjectsAkzen,azilld,VRChat | CZMW - Crezevision Moonlight Wings | Avatar Attachments,AkzenMachixZ,https://akzenmachixz.gumroad.com,10.00,False,False,,0,0.0,,6,25,3d/3d-assets/accessories/wings
https://alanwayne.gumroad.com/l/CCG,memaa,Cinematic Compositor Addon,ALANWAYNE,https://alanwayne.gumroad.com,8.98,False,False,,44,4.5,,17,326,3d/3d-assets
https://alber.gumroad.com/l/Hyenid,cYgme,Hyenid VRChat Avatar,alber,https://alber.gumroad.com,40.00,False,False,,876,5.0,,3,372,3d
https://alchemistplayground.gumroad.com/l/writingasancestralconnection,douev,Writing As Ancestral Connection: Guided Writing Workshop ,The Alchemist Playground,https://alchemistplayground.gumroad.com,60.00,False,False,,1,5.0,,,,music-and-sound-design/dance-and-theater
https://alexjaybrady.gumroad.com/l/Purp,Purp,Alex Jay Brady Concept Art Project Walkthroughs 1,Alex Jay Brady,https://alexjaybrady.gumroad.com,5.00,False,False,,8,5.0,,4,28,fiction-books
https://alexruskman.gumroad.com/l/35mmvintageanalogfilmlightroompresets,lyjfb,135mm 35mm Vintage Analog Film Lightroom Presets | Lightroom & LR Classic | Digital ,Alex Ruskman Presets for Adobe Lightroom & DaVinci Resolve,https://alexruskman.gumroad.com,36.00,False,True,3008,314,5.0,9.58,56,2905,photography
https://alexsokol.gumroad.com/l/catpin,prckz,CatPin - Blender Add-on,AlexSokol,https://alexsokol.gumroad.com,30.00,False,False,,8,4.8,,,,3d/3d-assets
https://aleyandluna.gumroad.com/l/bundle,akcxk,Luna's Complete Dog Account Bundle: Grow + Monetize,Aley and Luna,https://aleyandluna.gumroad.com,29.99,False,False,,4,5.0,,5,79,business-and-money
https://alittlepinchofperf.gumroad.com/l/tnqTL,tnqTL,Hungry Caterpillar Cut and Paste Book Craft Kids Activity,alittlepinchofperf,https://alittlepinchofperf.gumroad.com,3.00,False,False,,257,4.8,,187,1825,fiction-books
https://alkman.gumroad.com/l/EuclideanSequencerPro,xWsFQ,Euclidean sequencer PRO 2.1,Alkman,https://alkman.gumroad.com,19.00,False,False,,284,4.9,,,,music-and-sound-design
https://allbadbadgers.gumroad.com/l/vkuxsp,vkuxsp,BADGER'S 10 FLUFY EAR PACK!,Allbadbadgers Emporium ,https://allbadbadgers.gumroad.com,9.99,False,False,,3,5.0,,33,277,3d/3d-assets/avatar-components/ears
https://aloboi.gumroad.com/l/alobend-synth,fvgox,Alobend Synth,aloboi,https://aloboi.gumroad.com,50.00,False,False,,8,5.0,,,,music-and-sound-design
https://altarch.gumroad.com/l/nanobananacheatsheet,sdsufd,Nano Banana Prompt Cheat Sheet for Architects,altArch,https://altarch.gumroad.com,9.00,False,True,724,7,5.0,103.43,6,13,design/architecture
https://alwaysyouramanda.gumroad.com/l/3RowStuddedBracelet,nbphrw,Spiked Bracelet with Round Studs (3Rows),alwaysyouramanda,https://alwaysyouramanda.gumroad.com,2.99,False,True,8,0,0.0,,15,45,3d/3d-assets/accessories/chokers
https://alwaysyouramanda.gumroad.com/l/DrgnWngs,bsswa,Dragon Wings - Rigged Character Attachment,alwaysyouramanda,https://alwaysyouramanda.gumroad.com,9.99,False,True,5,0,0.0,,15,45,3d/3d-assets/accessories/wings
https://alwaysyouramanda.gumroad.com/l/RngdChkr,cyxnsq,Ringed Choker,alwaysyouramanda,https://alwaysyouramanda.gumroad.com,2.99,False,True,8,0,0.0,,15,45,3d/3d-assets/accessories/chokers
https://alwaysyouramanda.gumroad.com/l/fairywings,aeybuf,Fairy Wings-Rigged Character Attachment,alwaysyouramanda,https://alwaysyouramanda.gumroad.com,9.99,False,True,8,0,0.0,,15,45,3d/3d-assets/accessories/wings
https://alwaysyouramanda.gumroad.com/l/fthrdwngs,wyryo,Feathered Wings - Rigged Character Attachment,alwaysyouramanda,https://alwaysyouramanda.gumroad.com,9.99,False,True,2,1,5.0,2.00,14,44,3d/3d-assets/accessories/wings
https://alwaysyouramanda.gumroad.com/l/hrtchrm,hcgsyw,Heart-Charmed Choker/Bracelet,alwaysyouramanda,https://alwaysyouramanda.gumroad.com,2.99,False,True,2,0,0.0,,15,45,3d/3d-assets/accessories/chokers
https://alwaysyouramanda.gumroad.com/l/nowthatswhaticallapairofantlers,usydl,Antlers,alwaysyouramanda,https://alwaysyouramanda.gumroad.com,3.00,False,True,7,0,0.0,,15,45,3d/3d-assets/avatar-components/horns
https://alwaysyouramanda.gumroad.com/l/toonAngelWings,mffwv,Angel Wings Toon- Rigged Character Attachment,alwaysyouramanda,https://alwaysyouramanda.gumroad.com,9.99,False,True,2,0,0.0,,15,45,3d/3d-assets/accessories/wings
https://amirfl.gumroad.com/l/TwMal,TwMal,PilotsCafe's IFR Quick-Review Study Guide,Amir Fleminger,https://amirfl.gumroad.com,0.00,True,False,,942,5.0,,,,education
https://amoryfarms.gumroad.com/l/conditions,dlxura,Conditions,Amory Farms Instruments,https://amoryfarms.gumroad.com,10.00,False,True,2056,42,4.5,48.95,,,3d
https://amoryfarms.gumroad.com/l/markets,kigocq,Markets,Amory Farms Instruments,https://amoryfarms.gumroad.com,15.00,False,False,,3,4.0,,,,music-and-sound-design
https://amrofilms.gumroad.com/l/ksnikx,ksnikx,Animated Instagram Captions Pack - DaVinci Resolve 18+,Amro,https://amrofilms.gumroad.com,19.99,False,True,1210,27,4.9,44.81,,,design
https://amuletteam.gumroad.com/l/amulet,qmwjk,Amulet Editor,Amulet Team,https://amuletteam.gumroad.com,0.00,True,False,,68,4.4,,,,3d/3d-assets/3ds-max
https://amyxcrystal.gumroad.com/l/kriaerihe,pdnma,Kri's Aeri Head Edit By CrystalTheBaka,Kissanity,https://amyxcrystal.gumroad.com,6.00,False,True,3,1,5.0,3.00,26,196,3d/3d-assets/avatar-components/heads
https://amyxcrystal.gumroad.com/l/littledevilhairpack,ozsvq,Little Devil Hair Pack By CrystalTheBaka,Kissanity,https://amyxcrystal.gumroad.com,0.00,True,True,10,1,5.0,10.00,26,196,3d/3d-assets/avatar-components/hair
https://amyxcrystal.gumroad.com/l/willaheadedit,hhjytw,Willa Head Edit By CrystalTheBaka,Kissanity,https://amyxcrystal.gumroad.com,5.00,False,True,36,5,5.0,7.20,26,192,3d/3d-assets/avatar-components/heads
https://andromedis.gumroad.com/l/rfhfm,rfhfm,Diamond Tiara Elfic,Andromedis,https://andromedis.gumroad.com,4.00,False,False,,5,5.0,,,,3d/3d-assets/accessories/jewelry
https://angeloferretti.gumroad.com/l/NEVK,NEVK,Casa GP Exterior Scene (Cinema 4D / 3DS MAX + Corona),Angelo Ferretti,https://angeloferretti.gumroad.com,59.90,False,False,,42,4.9,,57,457,3d/3d-assets/cinema-4d
https://animafx.gumroad.com/l/retrocrt,dreib,CRT Retro for Premiere Pro and AE,Animafx,https://animafx.gumroad.com,59.00,False,False,,4,5.0,,9,16,films
https://animatornow.gumroad.com/l/citron,cgbhr,Citron - A real graph editor for After Effects,Animator Now,https://animatornow.gumroad.com,69.00,False,False,,4,5.0,,,,films
https://anselarchive.gumroad.com/l/Theon,eekvp,Theon - Filmmaker Portfolio Readymag Template by Ansel,Ansel,https://anselarchive.gumroad.com,49.00,False,True,112,0,0.0,,,,design
https://anselarchive.gumroad.com/l/conto,ohvzi,Conto - Minimal Dark Theme Filmmaker Portfolio Readymag Template by Ansel,Ansel,https://anselarchive.gumroad.com,30.00,False,True,205,1,5.0,205.00,,,design
https://anselarchive.gumroad.com/l/simantic,jpgfn,Simantic - Photography Portfolio  Readymag Template by Ansel,Ansel,https://anselarchive.gumroad.com,25.00,False,True,374,3,5.0,124.67,,,design
https://appster50.gumroad.com/l/makimajooa,ncxegb,MAKIMA PHOTOBOOK,송주아 (Song Joo A),https://appster50.gumroad.com,20.00,False,False,,4,5.0,,,,photography/cosplay
https://arcadeknights.gumroad.com/l/ArcadeKnightsFullDigitalDiscography,geuoc,FULL Digital Discography (ALL ARCADE KNIGHTS ALBUMS),ARCADE KNIGHTS BAND,https://arcadeknights.gumroad.com,79.99,False,False,,0,0.0,,9,44,recorded-music
https://archerhime.gumroad.com/l/sportsbra,psmtw,Sports Bra,Hime VR,https://archerhime.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/bras
https://archfloyd.gumroad.com/l/archfloyd,xsbbs,Procreate Line Art and Architecture Brush Suite ,archfloyd,https://archfloyd.gumroad.com,15.00,False,True,5680,56,4.3,101.43,5,302,design/architecture
https://arcturianfrequency.gumroad.com/l/TheArcturianAbundanceCodex,fecjoa,The Arcturian Abundance Codex — 7 Guided Audio Transmissions,Arcturian Frequency,https://arcturianfrequency.gumroad.com,33.33,False,True,29,3,5.0,9.67,11,20,audio
https://arjunechow.gumroad.com/l/claude,ttvfuv,50 Claude Use Cases for Architects,June Chow,https://arjunechow.gumroad.com,29.00,False,False,,5,5.0,,,,design
https://arjynae.gumroad.com/l/bantr-text-to-speech-mac,ujeof,"Bantr: Private, Unlimited Text-to-Speech for Apple Silicon",Ar-jyn,https://arjynae.gumroad.com,0.00,True,False,,37,4.9,,,,audio
https://arkiefox.gumroad.com/l/fishnet_Aurora,dmmon,Fishnet Leggings | Foxipaws Aurora Clothing (VRCFury Drag-and-Drop ready),Arkie,https://arkiefox.gumroad.com,3.99,False,False,,0,0.0,,,,3d/3d-assets/clothing/bottoms
https://arquigraphi.gumroad.com/l/ejwioq,ejwioq,📚 4 Ebooks - Architecture Guides | Interior design +  Accessibility + Sustainable + Designing without mistakes,ArquiGraphi,https://arquigraphi.gumroad.com,90.00,False,True,33,0,0.0,,,,design/architecture
https://artbyha.gumroad.com/l/2Design,YPeIK,Hardsurface Designing In 2D,Himesh Anand,https://artbyha.gumroad.com,45.00,False,False,,41,4.9,,3,163,design
https://artbyha.gumroad.com/l/procreate,enwva,Draw Like a Pro - Procreate Brushes (Sci-Fi Lineart Specific),Himesh Anand,https://artbyha.gumroad.com,9.00,False,False,,6,4.8,,3,198,drawing-and-painting
https://arturparfenenko.gumroad.com/l/dbgakq,dbgakq,Fitness Video Course - Power Shots,ARTUR PARFENENKO VIDEOGRAPHER,https://arturparfenenko.gumroad.com,126.00,False,False,,2,5.0,,3,16,films
https://arturparfenenko.gumroad.com/l/somgzv,somgzv,THE COMPLETE SPORTS VIDEOGRAPHY SYSTEM (3-IN-1 BUNDLE),ARTUR PARFENENKO VIDEOGRAPHER,https://arturparfenenko.gumroad.com,209.00,False,False,,2,5.0,,3,16,films
https://arv123.gumroad.com/l/TheUltimateCODGuide,jvwoi,The Ultimate COD Guide [All Documents Included],Arv,https://arv123.gumroad.com,50.00,False,False,,1,5.0,,2,10,gaming
https://assetsdigitalpro.gumroad.com/l/FaceRigsinBlender,idbbw,Master Face Rigs in Blender: Animate Expressive 2D Characters,assets digital pro,https://assetsdigitalpro.gumroad.com,10.00,False,False,,1,5.0,,,,3d/3d-assets/accessories/wings
https://atlasreed.gumroad.com/l/elite5percent,jbfdep,The Elite 5% Complete Physique System 2.0,Atlas Reed,https://atlasreed.gumroad.com,279.00,False,True,76,1,5.0,76.00,,,fitness-and-health
https://atlasreed.gumroad.com/l/stillsoft60,snfbyn,Still Strong After 60? The 5% Brotherhood Manual,Atlas Reed,https://atlasreed.gumroad.com,49.00,False,True,104,1,3.0,104.00,,,fitness-and-health
https://attherange.gumroad.com/l/ebook,vbkvkg,The Preppers Firearms Guide,At the Range,https://attherange.gumroad.com,29.00,False,False,,4,5.0,,,,education
https://aviworksvr.gumroad.com/l/AVWMonsterJock,ujljb,[AVW] Monster Jockstrap Underwear ,AviworksVR,https://aviworksvr.gumroad.com,10.00,False,False,,17,4.6,,16,105,3d/3d-assets/clothing
https://aviworksvr.gumroad.com/l/avwMCProBriefs,jcjieo,[AVW] Masc Canine ProBriefs,AviworksVR,https://aviworksvr.gumroad.com,10.00,False,False,,2,5.0,,16,120,3d/3d-assets/clothing
https://awakenedsoularchives.gumroad.com/l/gjlebg,gjlebg,The Gnostic Audiobook Bundle: 5 Complete Audiobooks,Awakened Soul Archives,https://awakenedsoularchives.gumroad.com,49.99,False,False,,0,0.0,,7,17,fiction-books
https://awakening144000.gumroad.com/l/btfmxm,btfmxm,Awakening 144000- THE BOOK,Heather R,https://awakening144000.gumroad.com,20.00,False,False,,1,4.0,,,,fiction-books
https://ayagadelhak.gumroad.com/l/vintagedreampreset,fbnqkd,Vintage Dream Preset Pack (Lightroom),Aya Gadelhak,https://ayagadelhak.gumroad.com,30.00,False,False,,7,5.0,,,,photography
https://ayitsphotography.gumroad.com/l/ultimatepresetcombo,hdbznk,Ayitsphotography - ULTIMATE PRESET COMBO (100+ PRESETS),Matt Solie | Photographer & Influencer,https://ayitsphotography.gumroad.com,79.99,False,False,,0,0.0,,3,69,photography
https://aysuhoscan.gumroad.com/l/abntools,potsrb,ABN Painterly Normals - Easy Painterly Normals,Aysu Hoşcan (progjent),https://aysuhoscan.gumroad.com,11.99,False,False,,19,4.8,,,,3d
https://bakenogawa.gumroad.com/l/Anishter_FurPluse,ddirhu,FUR+【Accessory exclusive to ANISHTER】,BAKENOGAWA × MAOPAIBOX,https://bakenogawa.gumroad.com,0.00,True,False,,0,0.0,,9,17,3d/3d-assets/accessories
https://bakenogawa.gumroad.com/l/Jazzy_Suit_E6,bqvjuh,JAZZY SUIT 【ELEXY6-Compatible Outfit】,BAKENOGAWA × MAOPAIBOX,https://bakenogawa.gumroad.com,12.20,False,False,,3,5.0,,8,14,3d/3d-assets/clothing
https://bananabread.gumroad.com/l/vioqg,vioqg,Banana Pro Lens Shader + Glasses,Banana's Assets for VRChat,https://bananabread.gumroad.com,5.00,False,False,,1,5.0,,14,82,3d/3d-assets/avatar-components/heads
https://barongg.gumroad.com/l/churna,churna,The Soviet Workout System ,Baron,https://barongg.gumroad.com,9.99,False,False,,5,5.0,,,,fitness-and-health/exercise-and-workout
https://bartoszstyperek.gumroad.com/l/GarmentTool,MAnWP,Garment Tool,bartoszstyperek,https://bartoszstyperek.gumroad.com,40.00,False,False,,224,4.8,,16,2413,3d/3d-assets/blender
https://bartoszstyperek.gumroad.com/l/hairtool,Dbhj,Hair Tool for Blender,bartoszstyperek,https://bartoszstyperek.gumroad.com,52.00,False,False,,989,4.9,,16,1648,3d
https://bd3d.gumroad.com/l/geo-scatter,yqzFR,Geo-Scatter,BD3D,https://bd3d.gumroad.com,99.00,False,False,,37,5.0,,2,331,3d/3d-assets/blender
https://bearwoodlabs.gumroad.com/l/PTlaBt,PTlaBt,Flat Pack for Mac,Bearwood Labs,https://bearwoodlabs.gumroad.com,69.00,False,False,,19,4.9,,16,96,design
https://behemox.gumroad.com/l/hairgenerator,ucnep,Behemox Hair Generator for Blender,Behemox Studio,https://behemox.gumroad.com,19.50,False,True,1752,29,4.3,60.41,,,3d/3d-assets/blender
https://bemeesshrine.gumroad.com/l/dangerbackpack,rfgik,Danger Backpack,Bemee,https://bemeesshrine.gumroad.com,3.00,False,True,11,4,5.0,2.75,5,25,3d/3d-assets/accessories/bags
https://benfieldphotography.gumroad.com/l/2minisessions,bqrex,Two Photo Sessions per year,Benfield Photography,https://benfieldphotography.gumroad.com,0.00,True,False,,0,0.0,,,,photography
https://berkkaplan.gumroad.com/l/advanced,lbhns,Blender Advanced Car Design Course,Berk Kaplan,https://berkkaplan.gumroad.com,129.00,False,False,,77,5.0,,10,1335,3d/3d-assets
https://berkkaplan.gumroad.com/l/bQtHg,bQtHg,Blender for Car Design Course (for Beginners),Berk Kaplan,https://berkkaplan.gumroad.com,129.00,False,False,,139,5.0,,10,1273,3d/3d-assets
https://berkkaplan.gumroad.com/l/bnkgN,bnkgN,Car Design Sketching Essentials Course,Berk Kaplan,https://berkkaplan.gumroad.com,99.00,False,False,,114,4.8,,10,1298,drawing-and-painting
https://berryvee.gumroad.com/l/minidress,pihzgu,Ruched Mini Dress [3D Clothing Assets] [VRChat],berryvee,https://berryvee.gumroad.com,8.99,False,False,,11,4.9,,69,754,3d/3d-assets/clothing/dresses
https://bigbunjeeeeee.gumroad.com/l/cisui,cisui,Video content,Hulk Hogan (bigbunjeee),https://bigbunjeeeeee.gumroad.com,0.00,True,False,,289,4.9,,,,3d/3d-assets/3ds-max
https://bigmud.gumroad.com/l/book,eovcc,Book Pre-order,big.mud,https://bigmud.gumroad.com,100.00,False,False,,0,0.0,,,,fiction-books
https://bigschmeatyy.gumroad.com/l/HairEssentials,lpase,VRChat | Hair Bundle,Meaty,https://bigschmeatyy.gumroad.com,30.00,False,False,,0,0.0,,11,147,3d/3d-assets/accessories
https://bigschmeatyy.gumroad.com/l/KokoHairstyle,jbljql,VRChat | Koko Hairstyle,Meaty,https://bigschmeatyy.gumroad.com,15.00,False,True,20,0,0.0,,11,147,3d/3d-assets/avatar-components/hair
